Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
驾朝衣	1	0	-0.2434	0	-0.0946	1	0.4257
金缕	1	0	-0.2434	0	-0.0946	1	0.4257
冠簪	1	0	-0.2434	0	-0.0946	1	0.4257
五岳	1	0	-0.2434	0	-0.0946	1	0.4257
金	1	0	-0.2434	0	-0.0946	1	0.4257
光彩	1	0	-0.2434	0	-0.0946	1	0.4257
笏	1	0	-0.2434	0	-0.0946	1	0.4257
执	1	0	-0.2434	0	-0.0946	1	0.4257
山河	1	0	-0.2434	0	-0.0946	1	0.4257
玉色	1	0	-0.2434	0	-0.0946	1	0.4257
琼	1	0	-0.2434	0	-0.0946	1	0.4257
袍	1	0	-0.2434	0	-0.0946	1	0.4257
星云	1	0	-0.2434	0	-0.0946	1	0.4257
叆	1	0	-0.2434	0	-0.0946	1	0.4257
叇	1	0	-0.2434	0	-0.0946	1	0.4257
腰围	1	0	-0.2434	0	-0.0946	1	0.4257
八极	1	0	-0.2434	0	-0.0946	1	0.4257
宝环明	1	0	-0.2434	0	-0.0946	1	0.4257
叮当	1	0	-0.2434	0	-0.0946	1	0.4257
佩响	1	0	-0.2434	0	-0.0946	1	0.4257
敲韵	1	0	-0.2434	0	-0.0946	1	0.4257
风声	1	0	-0.2434	0	-0.0946	1	0.4257
似摆铃	1	0	-0.2434	0	-0.0946	1	0.4257
翠	1	0	-0.2434	0	-0.0946	1	0.4257
羽扇	1	0	-0.2434	0	-0.0946	1	0.4257
开来	1	0	-0.2434	0	-0.0946	1	0.4257
天香飘袭	1	0	-0.2434	0	-0.0946	1	0.4257
门庭	1	0	-0.2434	0	-0.0946	1	0.4257
宫外	1	0	-0.2434	0	-0.0946	1	0.4257
报道	1	0	-0.2434	0	-0.0946	1	0.4257
主公	1	0	-0.2434	0	-0.0946	1	0.4257
敛	1	0	-0.2434	0	-0.0946	1	0.4257
云雾	1	0	-0.2434	0	-0.0946	1	0.4257
整束	1	0	-0.2434	0	-0.0946	1	0.4257
朝衣	1	0	-0.2434	0	-0.0946	1	0.4257
执事	1	0	-0.2434	0	-0.0946	1	0.4257
分开	1	0	-0.2434	0	-0.0946	1	0.4257
专来	1	0	-0.2434	0	-0.0946	1	0.4257
拜烦	1	0	-0.2434	0	-0.0946	1	0.4257
一难	1	0	-0.2434	0	-0.0946	1	0.4257
何难	1	0	-0.2434	0	-0.0946	1	0.4257
地方	1	0	-0.2434	0	-0.0946	1	0.4257
那山洞	1	0	-0.2434	0	-0.0946	1	0.4257
适才	1	0	-0.2434	0	-0.0946	1	0.4257
显化	1	0	-0.2434	0	-0.0946	1	0.4257
特举	1	0	-0.2434	0	-0.0946	1	0.4257
先生	1	0	-0.2434	0	-0.0946	1	0.4257
方能治得	1	0	-0.2434	0	-0.0946	1	0.4257
因此	1	0	-0.2434	0	-0.0946	1	0.4257
本欲	1	0	-0.2434	0	-0.0946	1	0.4257
回奏	1	0	-0.2434	0	-0.0946	1	0.4257
奈	1	0	-0.2434	0	-0.0946	1	0.4257
感	1	0	-0.2434	0	-0.0946	1	0.4257
举荐	1	0	-0.2434	0	-0.0946	1	0.4257
迟误	1	0	-0.2434	0	-0.0946	1	0.4257
请献茶	1	0	-0.2434	0	-0.0946	1	0.4257
来回	1	0	-0.2434	0	-0.0946	1	0.4257
旨	1	0	-0.2434	0	-0.0946	1	0.4257
即同	1	0	-0.2434	0	-0.0946	1	0.4257
出东	1	0	-0.2434	0	-0.0946	1	0.4257
望见	1	0	-0.2434	0	-0.0946	1	0.4257
不远	1	0	-0.2434	0	-0.0946	1	0.4257
指道	1	0	-0.2434	0	-0.0946	1	0.4257
此山	1	0	-0.2434	0	-0.0946	1	0.4257
请得星	1	0	-0.2434	0	-0.0946	1	0.4257
有病	1	0	-0.2434	0	-0.0946	1	0.4257
身	1	0	-0.2434	0	-0.0946	1	0.4257
修行	1	0	-0.2434	0	-0.0946	1	0.4257
何病	1	0	-0.2434	0	-0.0946	1	0.4257
早间	1	0	-0.2434	0	-0.0946	1	0.4257
交战	1	0	-0.2434	0	-0.0946	1	0.4257
至今	1	0	-0.2434	0	-0.0946	1	0.4257
千万	1	0	-0.2434	0	-0.0946	1	0.4257
手把	1	0	-0.2434	0	-0.0946	1	0.4257
下拜道	1	0	-0.2434	0	-0.0946	1	0.4257
烦星官	1	0	-0.2434	0	-0.0946	1	0.4257
摸摸	1	0	-0.2434	0	-0.0946	1	0.4257
未遭	1	0	-0.2434	0	-0.0946	1	0.4257
何为	1	0	-0.2434	0	-0.0946	1	0.4257
遭过	1	0	-0.2434	0	-0.0946	1	0.4257
麻痒	1	0	-0.2434	0	-0.0946	1	0.4257
只恐	1	0	-0.2434	0	-0.0946	1	0.4257
天阴	1	0	-0.2434	0	-0.0946	1	0.4257
烦	1	0	-0.2434	0	-0.0946	1	0.4257
解	1	0	-0.2434	0	-0.0946	1	0.4257
余毒	1	0	-0.2434	0	-0.0946	1	0.4257
不麻不痒	1	0	-0.2434	0	-0.0946	1	0.4257
乱骂	1	0	-0.2434	0	-0.0946	1	0.4257
手似	1	0	-0.2434	0	-0.0946	1	0.4257
捞	1	0	-0.2434	0	-0.0946	1	0.4257
垒	1	0	-0.2434	0	-0.0946	1	0.4257
石块	1	0	-0.2434	0	-0.0946	1	0.4257
爬开	1	0	-0.2434	0	-0.0946	1	0.4257
闯至	1	0	-0.2434	0	-0.0946	1	0.4257
一层	1	0	-0.2434	0	-0.0946	1	0.4257
那门里	1	0	-0.2434	0	-0.0946	1	0.4257
飞报	1	0	-0.2434	0	-0.0946	1	0.4257
二层	1	0	-0.2434	0	-0.0946	1	0.4257
正教	1	0	-0.2434	0	-0.0946	1	0.4257
解放	1	0	-0.2434	0	-0.0946	1	0.4257
讨素	1	0	-0.2434	0	-0.0946	1	0.4257
即便	1	0	-0.2434	0	-0.0946	1	0.4257
轮叉来	1	0	-0.2434	0	-0.0946	1	0.4257
迎架	1	0	-0.2434	0	-0.0946	1	0.4257
赶至	1	0	-0.2434	0	-0.0946	1	0.4257
下毒手	1	0	-0.2434	0	-0.0946	1	0.4257
识	1	0	-0.2434	0	-0.0946	1	0.4257
方法	1	0	-0.2434	0	-0.0946	1	0.4257
赶过	1	0	-0.2434	0	-0.0946	1	0.4257
何在	1	0	-0.2434	0	-0.0946	1	0.4257
为证	1	0	-0.2434	0	-0.0946	1	0.4257
曰	1	0	-0.2434	0	-0.0946	1	0.4257
花冠	1	0	-0.2434	0	-0.0946	1	0.4257
颈	1	0	-0.2434	0	-0.0946	1	0.4257
团缨	1	0	-0.2434	0	-0.0946	1	0.4257
爪	1	0	-0.2434	0	-0.0946	1	0.4257
距长	1	0	-0.2434	0	-0.0946	1	0.4257
目怒睛	1	0	-0.2434	0	-0.0946	1	0.4257
踊跃	1	0	-0.2434	0	-0.0946	1	0.4257
雄威	1	0	-0.2434	0	-0.0946	1	0.4257
五德	1	0	-0.2434	0	-0.0946	1	0.4257
峥嵘	1	0	-0.2434	0	-0.0946	1	0.4257
壮势	1	0	-0.2434	0	-0.0946	1	0.4257
羡三鸣	1	0	-0.2434	0	-0.0946	1	0.4257
如凡	1	0	-0.2434	0	-0.0946	1	0.4257
鸟啼	1	0	-0.2434	0	-0.0946	1	0.4257
天星	1	0	-0.2434	0	-0.0946	1	0.4257
名	1	0	-0.2434	0	-0.0946	1	0.4257
毒蝎	1	0	-0.2434	0	-0.0946	1	0.4257
修人	1	0	-0.2434	0	-0.0946	1	0.4257
道行	1	0	-0.2434	0	-0.0946	1	0.4257
还原	1	0	-0.2434	0	-0.0946	1	0.4257
返本见	1	0	-0.2434	0	-0.0946	1	0.4257
真形	1	0	-0.2434	0	-0.0946	1	0.4257
胸	1	0	-0.2434	0	-0.0946	1	0.4257
背道	1	0	-0.2434	0	-0.0946	1	0.4257
今番	1	0	-0.2434	0	-0.0946	1	0.4257
使不得	1	0	-0.2434	0	-0.0946	1	0.4257
那怪动	1	0	-0.2434	0	-0.0946	1	0.4257
不动	1	0	-0.2434	0	-0.0946	1	0.4257
捣作	1	0	-0.2434	0	-0.0946	1	0.4257
烂酱	1	0	-0.2434	0	-0.0946	1	0.4257
复聚	1	0	-0.2434	0	-0.0946	1	0.4257
朝天	1	0	-0.2434	0	-0.0946	1	0.4257
拱	1	0	-0.2434	0	-0.0946	1	0.4257
谢道	1	0	-0.2434	0	-0.0946	1	0.4257
改日	1	0	-0.2434	0	-0.0946	1	0.4257
赴	1	0	-0.2434	0	-0.0946	1	0.4257
宫拜酬	1	0	-0.2434	0	-0.0946	1	0.4257
进洞	1	0	-0.2434	0	-0.0946	1	0.4257
摄来	1	0	-0.2434	0	-0.0946	1	0.4257
房里	1	0	-0.2434	0	-0.0946	1	0.4257
哭	1	0	-0.2434	0	-0.0946	1	0.4257
遂入	1	0	-0.2434	0	-0.0946	1	0.4257
众齐来	1	0	-0.2434	0	-0.0946	1	0.4257
累及	1	0	-0.2434	0	-0.0946	1	0.4257
母蝎子	1	0	-0.2434	0	-0.0946	1	0.4257
天宫	1	0	-0.2434	0	-0.0946	1	0.4257
下降	1	0	-0.2434	0	-0.0946	1	0.4257
方敢	1	0	-0.2434	0	-0.0946	1	0.4257
深入	1	0	-0.2434	0	-0.0946	1	0.4257
于	1	0	-0.2434	0	-0.0946	1	0.4257
面	1	0	-0.2434	0	-0.0946	1	0.4257
唐僧谢	1	0	-0.2434	0	-0.0946	1	0.4257
不尽	1	0	-0.2434	0	-0.0946	1	0.4257
素米	1	0	-0.2434	0	-0.0946	1	0.4257
素面	1	0	-0.2434	0	-0.0946	1	0.4257
饮食	1	0	-0.2434	0	-0.0946	1	0.4257
将来	1	0	-0.2434	0	-0.0946	1	0.4257
下山	1	0	-0.2434	0	-0.0946	1	0.4257
回家	1	0	-0.2434	0	-0.0946	1	0.4257
点上	1	0	-0.2434	0	-0.0946	1	0.4257
几间	1	0	-0.2434	0	-0.0946	1	0.4257
房宇	1	0	-0.2434	0	-0.0946	1	0.4257
找寻	1	0	-0.2434	0	-0.0946	1	0.4257
大路	1	0	-0.2434	0	-0.0946	1	0.4257
割断	1	0	-0.2434	0	-0.0946	1	0.4257
尘缘	1	0	-0.2434	0	-0.0946	1	0.4257
推干	1	0	-0.2434	0	-0.0946	1	0.4257
金海	1	0	-0.2434	0	-0.0946	1	0.4257
几时	1	0	-0.2434	0	-0.0946	1	0.4257
朱紫国	1	0	-0.2434	0	-0.0946	1	0.4257
整顿	1	0	-0.2434	0	-0.0946	1	0.4257
鞍马	1	0	-0.2434	0	-0.0946	1	0.4257
行经	1	0	-0.2434	0	-0.0946	1	0.4257
无数	1	0	-0.2434	0	-0.0946	1	0.4257
山脉	1	0	-0.2434	0	-0.0946	1	0.4257
历尽	1	0	-0.2434	0	-0.0946	1	0.4257
无穷	1	0	-0.2434	0	-0.0946	1	0.4257
水道	1	0	-0.2434	0	-0.0946	1	0.4257
秋去冬	1	0	-0.2434	0	-0.0946	1	0.4257
残	1	0	-0.2434	0	-0.0946	1	0.4257
又值	1	0	-0.2434	0	-0.0946	1	0.4257
正边	1	0	-0.2434	0	-0.0946	1	0.4257
边观	1	0	-0.2434	0	-0.0946	1	0.4257
景色	1	0	-0.2434	0	-0.0946	1	0.4257
庵林	1	0	-0.2434	0	-0.0946	1	0.4257
大家	1	0	-0.2434	0	-0.0946	1	0.4257
俗语	1	0	-0.2434	0	-0.0946	1	0.4257
终身	1	0	-0.2434	0	-0.0946	1	0.4257
为父	1	0	-0.2434	0	-0.0946	1	0.4257
高坐	1	0	-0.2434	0	-0.0946	1	0.4257
弄饭	1	0	-0.2434	0	-0.0946	1	0.4257
之理	1	0	-0.2434	0	-0.0946	1	0.4257
平日	1	0	-0.2434	0	-0.0946	1	0.4257
无尽	1	0	-0.2434	0	-0.0946	1	0.4257
路程	1	0	-0.2434	0	-0.0946	1	0.4257
很近	1	0	-0.2434	0	-0.0946	1	0.4257
外出	1	0	-0.2434	0	-0.0946	1	0.4257
儿苦	1	0	-0.2434	0	-0.0946	1	0.4257
父辈	1	0	-0.2434	0	-0.0946	1	0.4257
古书	1	0	-0.2434	0	-0.0946	1	0.4257
服其劳	1	0	-0.2434	0	-0.0946	1	0.4257
天气晴朗	1	0	-0.2434	0	-0.0946	1	0.4257
离得	1	0	-0.2434	0	-0.0946	1	0.4257
沙僧笑	1	0	-0.2434	0	-0.0946	1	0.4257
睥气	1	0	-0.2434	0	-0.0946	1	0.4257
既然	1	0	-0.2434	0	-0.0946	1	0.4257
就让	1	0	-0.2434	0	-0.0946	1	0.4257
依言	1	0	-0.2434	0	-0.0946	1	0.4257
开步	1	0	-0.2434	0	-0.0946	1	0.4257
那庄前	1	0	-0.2434	0	-0.0946	1	0.4257
座	1	0	-0.2434	0	-0.0946	1	0.4257
住场	1	0	-0.2434	0	-0.0946	1	0.4257
潺潺流水	1	0	-0.2434	0	-0.0946	1	0.4257
接长溪	1	0	-0.2434	0	-0.0946	1	0.4257
聒聒	1	0	-0.2434	0	-0.0946	1	0.4257
幽禽	1	0	-0.2434	0	-0.0946	1	0.4257
鸣远	1	0	-0.2434	0	-0.0946	1	0.4257
岱	1	0	-0.2434	0	-0.0946	1	0.4257
桥	1	0	-0.2434	0	-0.0946	1	0.4257
有数	1	0	-0.2434	0	-0.0946	1	0.4257
椽	1	0	-0.2434	0	-0.0946	1	0.4257
清清	1	0	-0.2434	0	-0.0946	1	0.4257
雅雅	1	0	-0.2434	0	-0.0946	1	0.4257
若仙庵	1	0	-0.2434	0	-0.0946	1	0.4257
蓬窗	1	0	-0.2434	0	-0.0946	1	0.4257
白白	1	0	-0.2434	0	-0.0946	1	0.4257
道院	1	0	-0.2434	0	-0.0946	1	0.4257
窗前	1	0	-0.2434	0	-0.0946	1	0.4257
刺凤	1	0	-0.2434	0	-0.0946	1	0.4257
描鸾	1	0	-0.2434	0	-0.0946	1	0.4257
做针线	1	0	-0.2434	0	-0.0946	1	0.4257
男儿	1	0	-0.2434	0	-0.0946	1	0.4257
立定	1	0	-0.2434	0	-0.0946	1	0.4257
闪	1	0	-0.2434	0	-0.0946	1	0.4257
乔林	1	0	-0.2434	0	-0.0946	1	0.4257
闺心	1	0	-0.2434	0	-0.0946	1	0.4257
坚似	1	0	-0.2434	0	-0.0946	1	0.4257
石	1	0	-0.2434	0	-0.0946	1	0.4257
兰性	1	0	-0.2434	0	-0.0946	1	0.4257
如春	1	0	-0.2434	0	-0.0946	1	0.4257
娇脸	1	0	-0.2434	0	-0.0946	1	0.4257
红霞	1	0	-0.2434	0	-0.0946	1	0.4257
衬	1	0	-0.2434	0	-0.0946	1	0.4257
朱唇	1	0	-0.2434	0	-0.0946	1	0.4257
绛	1	0	-0.2434	0	-0.0946	1	0.4257
脂匀	1	0	-0.2434	0	-0.0946	1	0.4257
横月	1	0	-0.2434	0	-0.0946	1	0.4257
蝉	1	0	-0.2434	0	-0.0946	1	0.4257
鬓	1	0	-0.2434	0	-0.0946	1	0.4257
若到	1	0	-0.2434	0	-0.0946	1	0.4257
花间	1	0	-0.2434	0	-0.0946	1	0.4257
游蜂错	1	0	-0.2434	0	-0.0946	1	0.4257
认真	1	0	-0.2434	0	-0.0946	1	0.4257
少停	1	0	-0.2434	0	-0.0946	1	0.4257
一发	1	0	-0.2434	0	-0.0946	1	0.4257
鸡犬	1	0	-0.2434	0	-0.0946	1	0.4257
无声	1	0	-0.2434	0	-0.0946	1	0.4257
自家	1	0	-0.2434	0	-0.0946	1	0.4257
思虑	1	0	-0.2434	0	-0.0946	1	0.4257
没本事	1	0	-0.2434	0	-0.0946	1	0.4257
化顿	1	0	-0.2434	0	-0.0946	1	0.4257
化不出	1	0	-0.2434	0	-0.0946	1	0.4257
为徒	1	0	-0.2434	0	-0.0946	1	0.4257
没计奈何	1	0	-0.2434	0	-0.0946	1	0.4257
趋步	1	0	-0.2434	0	-0.0946	1	0.4257
上桥	1	0	-0.2434	0	-0.0946	1	0.4257
几步	1	0	-0.2434	0	-0.0946	1	0.4257
木香	1	0	-0.2434	0	-0.0946	1	0.4257
气球	1	0	-0.2434	0	-0.0946	1	0.4257
比	1	0	-0.2434	0	-0.0946	1	0.4257
不同	1	0	-0.2434	0	-0.0946	1	0.4257
低笼	1	0	-0.2434	0	-0.0946	1	0.4257
玉笋	1	0	-0.2434	0	-0.0946	1	0.4257
金莲	1	0	-0.2434	0	-0.0946	1	0.4257
窄窄	1	0	-0.2434	0	-0.0946	1	0.4257
形容	1	0	-0.2434	0	-0.0946	1	0.4257
体势	1	0	-0.2434	0	-0.0946	1	0.4257
脚跟	1	0	-0.2434	0	-0.0946	1	0.4257
千样	1	0	-0.2434	0	-0.0946	1	0.4257
拿头	1	0	-0.2434	0	-0.0946	1	0.4257
过论	1	0	-0.2434	0	-0.0946	1	0.4257
高低	1	0	-0.2434	0	-0.0946	1	0.4257
张泛	1	0	-0.2434	0	-0.0946	1	0.4257
送来	1	0	-0.2434	0	-0.0946	1	0.4257
真	1	0	-0.2434	0	-0.0946	1	0.4257
楷	1	0	-0.2434	0	-0.0946	1	0.4257
出墙	1	0	-0.2434	0	-0.0946	1	0.4257
翻成	1	0	-0.2434	0	-0.0946	1	0.4257
过海	1	0	-0.2434	0	-0.0946	1	0.4257
轻接	1	0	-0.2434	0	-0.0946	1	0.4257
单枪	1	0	-0.2434	0	-0.0946	1	0.4257
拐	1	0	-0.2434	0	-0.0946	1	0.4257
佛头	1	0	-0.2434	0	-0.0946	1	0.4257
实捏来	1	0	-0.2434	0	-0.0946	1	0.4257
尖靴	1	0	-0.2434	0	-0.0946	1	0.4257
窄	1	0	-0.2434	0	-0.0946	1	0.4257
砖	1	0	-0.2434	0	-0.0946	1	0.4257
偏会	1	0	-0.2434	0	-0.0946	1	0.4257
卧鱼	1	0	-0.2434	0	-0.0946	1	0.4257
跘	1	0	-0.2434	0	-0.0946	1	0.4257
平腰	1	0	-0.2434	0	-0.0946	1	0.4257
折	1	0	-0.2434	0	-0.0946	1	0.4257
膝	1	0	-0.2434	0	-0.0946	1	0.4257
蹲	1	0	-0.2434	0	-0.0946	1	0.4257
扭顶	1	0	-0.2434	0	-0.0946	1	0.4257
翘	1	0	-0.2434	0	-0.0946	1	0.4257
扳凳	1	0	-0.2434	0	-0.0946	1	0.4257
喧泛	1	0	-0.2434	0	-0.0946	1	0.4257
披肩	1	0	-0.2434	0	-0.0946	1	0.4257
甚脱	1	0	-0.2434	0	-0.0946	1	0.4257
洒	1	0	-0.2434	0	-0.0946	1	0.4257
绞裆任	1	0	-0.2434	0	-0.0946	1	0.4257
往来	1	0	-0.2434	0	-0.0946	1	0.4257
锁项	1	0	-0.2434	0	-0.0946	1	0.4257
摇摆	1	0	-0.2434	0	-0.0946	1	0.4257
黄河水	1	0	-0.2434	0	-0.0946	1	0.4257
倒流	1	0	-0.2434	0	-0.0946	1	0.4257
金鱼	1	0	-0.2434	0	-0.0946	1	0.4257
滩	1	0	-0.2434	0	-0.0946	1	0.4257
错认	1	0	-0.2434	0	-0.0946	1	0.4257
头儿	1	0	-0.2434	0	-0.0946	1	0.4257
打拐	1	0	-0.2434	0	-0.0946	1	0.4257
端然	1	0	-0.2434	0	-0.0946	1	0.4257
臁	1	0	-0.2434	0	-0.0946	1	0.4257
周正	1	0	-0.2434	0	-0.0946	1	0.4257
尖来	1	0	-0.2434	0	-0.0946	1	0.4257
草鞋	1	0	-0.2434	0	-0.0946	1	0.4257
倒插	1	0	-0.2434	0	-0.0946	1	0.4257
泛肩妆	1	0	-0.2434	0	-0.0946	1	0.4257
一歹	1	0	-0.2434	0	-0.0946	1	0.4257
版篓	1	0	-0.2434	0	-0.0946	1	0.4257
夺门	1	0	-0.2434	0	-0.0946	1	0.4257
美心	1	0	-0.2434	0	-0.0946	1	0.4257
喝采	1	0	-0.2434	0	-0.0946	1	0.4257
汗流	1	0	-0.2434	0	-0.0946	1	0.4257
粉腻	1	0	-0.2434	0	-0.0946	1	0.4257
透罗裳	1	0	-0.2434	0	-0.0946	1	0.4257
兴懒情	1	0	-0.2434	0	-0.0946	1	0.4257
疏方	1	0	-0.2434	0	-0.0946	1	0.4257
叫海	1	0	-0.2434	0	-0.0946	1	0.4257
甚房	1	0	-0.2434	0	-0.0946	1	0.4257
廊	1	0	-0.2434	0	-0.0946	1	0.4257
云烟	1	0	-0.2434	0	-0.0946	1	0.4257
通海	1	0	-0.2434	0	-0.0946	1	0.4257
岳	1	0	-0.2434	0	-0.0946	1	0.4257
门近	1	0	-0.2434	0	-0.0946	1	0.4257
九曲	1	0	-0.2434	0	-0.0946	1	0.4257
九湾	1	0	-0.2434	0	-0.0946	1	0.4257
流水	1	0	-0.2434	0	-0.0946	1	0.4257
顾	1	0	-0.2434	0	-0.0946	1	0.4257
园	1	0	-0.2434	0	-0.0946	1	0.4257
栽	1	0	-0.2434	0	-0.0946	1	0.4257
桃李	1	0	-0.2434	0	-0.0946	1	0.4257
千株	1	0	-0.2434	0	-0.0946	1	0.4257
千颗	1	0	-0.2434	0	-0.0946	1	0.4257
秾	1	0	-0.2434	0	-0.0946	1	0.4257
华	1	0	-0.2434	0	-0.0946	1	0.4257
藤	1	0	-0.2434	0	-0.0946	1	0.4257
薜	1	0	-0.2434	0	-0.0946	1	0.4257
悬	1	0	-0.2434	0	-0.0946	1	0.4257
三五	1	0	-0.2434	0	-0.0946	1	0.4257
树	1	0	-0.2434	0	-0.0946	1	0.4257
芝兰	1	0	-0.2434	0	-0.0946	1	0.4257
香散	1	0	-0.2434	0	-0.0946	1	0.4257
远观	1	0	-0.2434	0	-0.0946	1	0.4257
欺蓬岛	1	0	-0.2434	0	-0.0946	1	0.4257
近睹	1	0	-0.2434	0	-0.0946	1	0.4257
山林	1	0	-0.2434	0	-0.0946	1	0.4257
压太华	1	0	-0.2434	0	-0.0946	1	0.4257
妖仙	1	0	-0.2434	0	-0.0946	1	0.4257
寻隐处	1	0	-0.2434	0	-0.0946	1	0.4257
邻舍	1	0	-0.2434	0	-0.0946	1	0.4257
独	1	0	-0.2434	0	-0.0946	1	0.4257
成家	1	0	-0.2434	0	-0.0946	1	0.4257
石头	1	0	-0.2434	0	-0.0946	1	0.4257
推开	1	0	-0.2434	0	-0.0946	1	0.4257
铺设	1	0	-0.2434	0	-0.0946	1	0.4257
石桌	1	0	-0.2434	0	-0.0946	1	0.4257
冷气	1	0	-0.2434	0	-0.0946	1	0.4257
阴阴	1	0	-0.2434	0	-0.0946	1	0.4257
心惊	1	0	-0.2434	0	-0.0946	1	0.4257
思忖	1	0	-0.2434	0	-0.0946	1	0.4257
吉多	1	0	-0.2434	0	-0.0946	1	0.4257
凶	1	0	-0.2434	0	-0.0946	1	0.4257
断然	1	0	-0.2434	0	-0.0946	1	0.4257
不善	1	0	-0.2434	0	-0.0946	1	0.4257
没奈何	1	0	-0.2434	0	-0.0946	1	0.4257
打个	1	0	-0.2434	0	-0.0946	1	0.4257
冷禁	1	0	-0.2434	0	-0.0946	1	0.4257
何宝山	1	0	-0.2434	0	-0.0946	1	0.4257
化	1	0	-0.2434	0	-0.0946	1	0.4257
缘	1	0	-0.2434	0	-0.0946	1	0.4257
修桥补路	1	0	-0.2434	0	-0.0946	1	0.4257
建寺	1	0	-0.2434	0	-0.0946	1	0.4257
礼塔	1	0	-0.2434	0	-0.0946	1	0.4257
造佛	1	0	-0.2434	0	-0.0946	1	0.4257
印经	1	0	-0.2434	0	-0.0946	1	0.4257
缘簿	1	0	-0.2434	0	-0.0946	1	0.4257
何干	1	0	-0.2434	0	-0.0946	1	0.4257
求经者	1	0	-0.2434	0	-0.0946	1	0.4257
适过	1	0	-0.2434	0	-0.0946	1	0.4257
腹间	1	0	-0.2434	0	-0.0946	1	0.4257
饥馁	1	0	-0.2434	0	-0.0946	1	0.4257
特造	1	0	-0.2434	0	-0.0946	1	0.4257
募化	1	0	-0.2434	0	-0.0946	1	0.4257
一斋	1	0	-0.2434	0	-0.0946	1	0.4257
就行	1	0	-0.2434	0	-0.0946	1	0.4257
经	1	0	-0.2434	0	-0.0946	1	0.4257
妹妹	1	0	-0.2434	0	-0.0946	1	0.4257
快办	1	0	-0.2434	0	-0.0946	1	0.4257
言来语去	1	0	-0.2434	0	-0.0946	1	0.4257
论说	1	0	-0.2434	0	-0.0946	1	0.4257
因缘	1	0	-0.2434	0	-0.0946	1	0.4257
厨中	1	0	-0.2434	0	-0.0946	1	0.4257
撩	1	0	-0.2434	0	-0.0946	1	0.4257
衣敛	1	0	-0.2434	0	-0.0946	1	0.4257
袖	1	0	-0.2434	0	-0.0946	1	0.4257
炊火	1	0	-0.2434	0	-0.0946	1	0.4257
刷锅	1	0	-0.2434	0	-0.0946	1	0.4257
肉包子	1	0	-0.2434	0	-0.0946	1	0.4257
油炒	1	0	-0.2434	0	-0.0946	1	0.4257
炼	1	0	-0.2434	0	-0.0946	1	0.4257
人肉	1	0	-0.2434	0	-0.0946	1	0.4257
丰盛	1	0	-0.2434	0	-0.0946	1	0.4257
诚心	1	0	-0.2434	0	-0.0946	1	0.4257
食	1	0	-0.2434	0	-0.0946	1	0.4257
吃荤	1	0	-0.2434	0	-0.0946	1	0.4257
素饭	1	0	-0.2434	0	-0.0946	1	0.4257
几盘	1	0	-0.2434	0	-0.0946	1	0.4257
豆腐	1	0	-0.2434	0	-0.0946	1	0.4257
筷子	1	0	-0.2434	0	-0.0946	1	0.4257
夹	1	0	-0.2434	0	-0.0946	1	0.4257
腥气	1	0	-0.2434	0	-0.0946	1	0.4257
领受	1	0	-0.2434	0	-0.0946	1	0.4257
晓事	1	0	-0.2434	0	-0.0946	1	0.4257
吃斋	1	0	-0.2434	0	-0.0946	1	0.4257
看不起	1	0	-0.2434	0	-0.0946	1	0.4257
动手	1	0	-0.2434	0	-0.0946	1	0.4257
唐僧拿	1	0	-0.2434	0	-0.0946	1	0.4257
细皮嫩肉	1	0	-0.2434	0	-0.0946	1	0.4257
设	1	0	-0.2434	0	-0.0946	1	0.4257
不耐烦	1	0	-0.2434	0	-0.0946	1	0.4257
半日	1	0	-0.2434	0	-0.0946	1	0.4257
胡思乱想	1	0	-0.2434	0	-0.0946	1	0.4257
吉人自有天相	1	0	-0.2434	0	-0.0946	1	0.4257
庄门	1	0	-0.2434	0	-0.0946	1	0.4257
谈笑	1	0	-0.2434	0	-0.0946	1	0.4257
往濯垢泉	1	0	-0.2434	0	-0.0946	1	0.4257
所在	1	0	-0.2434	0	-0.0946	1	0.4257
草梢	1	0	-0.2434	0	-0.0946	1	0.4257
等待	1	0	-0.2434	0	-0.0946	1	0.4257
行过	1	0	-0.2434	0	-0.0946	1	0.4257
那泉	1	0	-0.2434	0	-0.0946	1	0.4257
好泉	1	0	-0.2434	0	-0.0946	1	0.4257
合水	1	0	-0.2434	0	-0.0946	1	0.4257
半合烟	1	0	-0.2434	0	-0.0946	1	0.4257
热	1	0	-0.2434	0	-0.0946	1	0.4257
温泉	1	0	-0.2434	0	-0.0946	1	0.4257
香泉	1	0	-0.2434	0	-0.0946	1	0.4257
甜泉	1	0	-0.2434	0	-0.0946	1	0.4257
咸泉	1	0	-0.2434	0	-0.0946	1	0.4257
半合酸泉	1	0	-0.2434	0	-0.0946	1	0.4257
泉半合	1	0	-0.2434	0	-0.0946	1	0.4257
浊泉	1	0	-0.2434	0	-0.0946	1	0.4257
臭泉	1	0	-0.2434	0	-0.0946	1	0.4257
苦泉	1	0	-0.2434	0	-0.0946	1	0.4257
淡泉	1	0	-0.2434	0	-0.0946	1	0.4257
半合辣泉	1	0	-0.2434	0	-0.0946	1	0.4257
滑泉	1	0	-0.2434	0	-0.0946	1	0.4257
衣服	1	0	-0.2434	0	-0.0946	1	0.4257
洗起	1	0	-0.2434	0	-0.0946	1	0.4257
